Hours,Scenarios,WindCF
51,82,0.180646487
51,83,0.830803538
51,84,0.193100454
51,85,0.422880457
51,86,0.233050298
51,87,0.223107677
51,88,0.1972674
51,89,0.422013289
51,90,0.378693322
52,1,0.2015169
52,2,0.135686287
52,3,0.003294638
52,4,0.172856997
52,5,0.006285289
52,6,0.132115819
52,7,0.12508753
52,8,0.198441634
52,9,0.877717055
52,10,0.151578842
52,11,0.738071723
52,12,0.974098671
52,13,0.233922772
52,14,0.442310096
52,15,1
52,16,0.984648033
52,17,0
52,18,0.98780517
52,19,0.690053047
52,20,0
52,21,0.212481633
52,22,0.268669146
52,23,0.049736563
52,24,0.380925147
52,25,0.051127109
52,26,0.185409194
52,27,0.897187473
52,28,0.766223763
52,29,0
52,30,0.329519898
52,31,0.059822996
52,32,0.320365144
52,33,0.182340761
52,34,0.065453736
52,35,0
52,36,0.937269985
52,37,0.211866157
52,38,0.119145501
52,39,0
52,40,0.298247144
52,41,0.03237927
52,42,0.116770626
52,43,0.060703315
52,44,0.308508594
52,45,0.347472014
52,46,0.108916325
52,47,0.213250077
52,48,0.054948114
52,49,0.01333852
52,50,0.364817821
52,51,0.136051811
52,52,0.142187496
52,53,0.111313149
52,54,0.104292904
52,55,0.046150214
52,56,0.31366358
52,57,0.07009148
52,58,0.060263482
52,59,0.073060188
52,60,0
52,61,0
52,62,0.169766727
52,63,0.170941343
52,64,0.263731249
52,65,0.082386139
52,66,0.250496213
52,67,0.123330422
52,68,0
52,69,0.32890725
52,70,0.043948475
52,71,0
52,72,0.388930872
52,73,0.465872173
52,74,0.156390123
52,75,0.365987468
52,76,0.055499841
52,77,0.542076455
52,78,1
52,79,0.16817821
52,80,0.372880201
52,81,1
52,82,0.267204696
52,83,0.759749001
52,84,0.158566551
52,85,0.345569355
52,86,0.182097403
52,87,0.216389871
52,88,0.170210187
52,89,0.408373732
52,90,0.339256358
53,1,0.234846823
53,2,0.077516322
53,3,0.026608449
53,4,0.145927153
53,5,0
53,6,0.14788811
53,7,0.137787849
53,8,0.195079039
53,9,1
53,10,0.199819545
53,11,0.751594341
53,12,0.92359537
53,13,0.205103778
53,14,0.432652348
53,15,1
53,16,1
53,17,0
53,18,0.945885238
53,19,0.600251076
53,20,0
53,21,0.198225719
53,22,0.274425546
53,23,0.056003608
53,24,0.486213391
53,25,0.042454456
53,26,0.174550361
53,27,0.870507058
53,28,0.763116491
53,29,0
53,30,0.389418935
53,31,0.081854808
53,32,0.274600488
53,33,0.197858236
53,34,0
53,35,0.025810695
53,36,0.968321762
53,37,0.202299389
53,38,0.093510164
53,39,0
53,40,0.32797192
53,41,0.021085712
53,42,0.141059991
53,43,0.083517338
53,44,0.2118473
53,45,0.419434754
53,46,0.135835883
53,47,0.276359436
53,48,0.061333274
53,49,0.009446377
53,50,0.348077992
53,51,0.067583284
53,52,0.091565348
53,53,0.139758421
53,54,0.069966155
53,55,0.024687514
53,56,0.370858504
53,57,0.070950125
53,58,0.053947617
53,59,0.070810504
53,60,0
53,61,0.020247444
53,62,0.414283389
53,63,0.139612363
53,64,0.282786089
53,65,0.021363582
53,66,0.174460302
53,67,0.10184377
53,68,0.044172481
53,69,0.371598782
53,70,0.023352829
53,71,0
53,72,0.454530352
53,73,0.479327187
53,74,0.130754926
53,75,0.364779904
53,76,0.052242547
53,77,0.554523768
53,78,1
53,79,0.202954461
53,80,0.376418431
53,81,1
53,82,0.394858132
53,83,0.70739704
53,84,0.126795698
53,85,0.269140026
53,86,0.15096875
53,87,0.221580243
53,88,0.141211314
53,89,0.39353853
53,90,0.267271836
54,1,0.290949612
54,2,0.166156594
54,3,0.048040121
54,4,0.200183855
54,5,0.044297248
54,6,0.199853211
54,7,0.199193567
54,8,0.163130792
54,9,0.999001333
54,10,0.262460212
54,11,0.873669728
54,12,0.855976825
54,13,0.190486153
54,14,0.441701658
54,15,1
54,16,1
54,17,0
54,18,0.690387692
54,19,0.639198091
54,20,0
54,21,0.199602109
54,22,0.289983594
54,23,0.054457127
54,24,0.464694656
54,25,0.044629152
54,26,0.149607213
54,27,0.830056671
54,28,0.870950345
54,29,0
54,30,0.398630255
54,31,0.122769674
54,32,0.207536496
54,33,0.227570782
54,34,0.027174088
54,35,0.043092296
54,36,0.941960883
54,37,0.179626234
54,38,0.053466064
54,39,0
54,40,0.399866585
54,41,0.02949059
54,42,0.195617517
54,43,0.106251076
54,44,0.195449737
54,45,0.431059888
54,46,0.172654432
54,47,0.237091808
54,48,0.048142021
54,49,0
54,50,0.388302499
54,51,0
54,52,0.157958796
54,53,0.143034124
54,54,0
54,55,0
54,56,0.256835538
54,57,0.046890848
54,58,0.060174866
54,59,0.118025708
54,60,0
54,61,0.051257775
54,62,0.519727269
54,63,0.121908727
54,64,0.257996412
54,65,0
54,66,0.135034659
54,67,0.109853636
54,68,0.05349984
54,69,0.372445564
54,70,0.009618093
54,71,0
54,72,0.592061471
54,73,0.411420117
54,74,0.094075286
54,75,0.282263227
54,76,0.050553877
54,77,0.540087253
54,78,0.964542329
54,79,0.220586812
54,80,0.303899097
54,81,1
54,82,0.354597735
54,83,0.640906739
54,84,0.123586885
54,85,0.214120335
54,86,0.091592412
54,87,0.239294277
54,88,0.101424418
54,89,0.412639366
54,90,0.349585109
55,1,0.26236743
55,2,0.199590235
55,3,0.051228746
55,4,0.235847207
55,5,0.07410962
55,6,0.204070555
55,7,0.283071393
55,8,0.088793235
55,9,1
55,10,0.304932962
55,11,0.977223213
55,12,1
55,13,0.152935619
55,14,0.29570494
55,15,0.91840859
55,16,1
55,17,0.035401613
55,18,0.52243414
55,19,0.519508675
55,20,0
55,21,0.155381102
55,22,0.282585869
55,23,0.043974544
55,24,0.494870987
55,25,0.04967222
55,26,0.104586388
55,27,0.639163147
55,28,0.77937336
55,29,0
55,30,0.432148544
55,31,0.144518619
55,32,0.09773387
55,33,0.157112365
55,34,0.167623615
55,35,0
55,36,0.650934694
55,37,0.171714376
55,38,0.003314018
55,39,0
55,40,0.283847918
55,41,0.006804511
55,42,0.19011169
55,43,0.084512178
55,44,0.141377533
55,45,0.140678078
55,46,0.09632372
55,47,0.141922756
55,48,0.02826919
55,49,0
55,50,0.382634078
55,51,0
55,52,0.051000829
55,53,0.08663717
55,54,0.025306789
55,55,0.009802375
55,56,0.149077395
55,57,0.045238212
55,58,0.029266935
55,59,0.080274153
55,60,0
55,61,0.05725244
55,62,0.456350395
55,63,0.114432889
55,64,0.206425967
55,65,0
55,66,0.140865624
55,67,0.128972384
55,68,0.0522975
55,69,0.296458023
55,70,0.040655775
55,71,0
55,72,0.359143518
55,73,0.379386837
55,74,0.041427559
55,75,0.339629154
55,76,0.059439523
55,77,0.504657719
55,78,0.597757863
55,79,0.313893466
55,80,0.314510064
55,81,1
55,82,0.284416013
55,83,0.656319011
55,84,0.12034076
55,85,0.316954913
55,86,0.101843711
55,87,0.25538747
55,88,0.022371079
55,89,0.576397264
55,90,0.581824523
56,1,0.229313554
56,2,0.20990203
56,3,0.052651922
56,4,0.324104489
56,5,0.067843718
56,6,0.069762539
56,7,0.232761287
56,8,0.080155211
56,9,1
56,10,0.385573244
56,11,0.997838551
56,12,1
56,13,0.087498067
56,14,0.292665683
56,15,0.756738739
56,16,0.984298765
56,17,0.066367451
56,18,0.411085004
56,19,0.430267116
56,20,0
56,21,0.196144308
56,22,0.127265873
56,23,0.003217873
56,24,0.427717376
56,25,0.031973351
56,26,0.068331874
56,27,0.599320976
56,28,0.871216718
56,29,0
56,30,0.286992735
56,31,0.181336019
56,32,0.048035059
56,33,0.037333029
56,34,0.26998435
56,35,0
56,36,0.358182881
56,37,0.086173392
56,38,0
56,39,0
56,40,0.184905445
56,41,0
56,42,0.097794624
56,43,0.003236951
56,44,0.204433658
56,45,0.100821737
56,46,0.008415414
56,47,0.109259152
56,48,0
56,49,0
56,50,0.290290978
56,51,0
56,52,0.003179941
56,53,0.045705618
56,54,0.03694541
56,55,0.075618517
56,56,0.120206475
56,57,0.047134175
56,58,0
56,59,0.01526659
56,60,0
56,61,0.065382633
56,62,0.673254727
56,63,0.11853596
56,64,0.116442991
56,65,0
56,66,0.06985253
56,67,0.072486018
56,68,0.047782684
56,69,0.299705676
56,70,0.013915256
56,71,0
56,72,0.397179249
56,73,0.338175185
56,74,0.038877843
56,75,0.451798
56,76,0.051946366
56,77,0.45522304
56,78,0.442020364
56,79,0.345271083
56,80,0.28509325
56,81,1
56,82,0.405836432
56,83,0.590715561
56,84,0.170252828
56,85,0.185075985
56,86,0.09888644
56,87,0.263720611
56,88,0.031912831
56,89,0.641264677
56,90,0.833288956
57,1,0.269118647
57,2,0.171288597
57,3,0.050871748
57,4,0.36843801
57,5,0.046206371
57,6,0.011946366
57,7,0.227264938
57,8,0.074326379
57,9,1
57,10,0.39606022
57,11,0.793426995
57,12,0.88486417
57,13,0.007577529
57,14,0.177703887
57,15,0.402007196
57,16,0.797155129
57,17,0.036736058
57,18,0.160083852
57,19,0.324694198
57,20,0
57,21,0.1037091
57,22,0.006455726
57,23,0.026809031
57,24,0.350814386
57,25,0
57,26,0.026400025
57,27,0.994887913
57,28,0.935861265
57,29,0
57,30,0.326235929
57,31,0.140297637
57,32,0.087531834
57,33,0
57,34,0.324136365
57,35,0
57,36,0.289682846
57,37,0.003471803
57,38,0
57,39,0.003888
57,40,0.166116435
57,41,0
57,42,0.107597335
57,43,0
57,44,0.231417492
57,45,0.130776808
57,46,0.006303547
57,47,0.117677167
57,48,0
57,49,0
57,50,0.296137657
57,51,0
57,52,0.068436093
57,53,0.041248351
57,54,0.003123605
57,55,0
57,56,0.220723704
57,57,0.018990924
57,58,0
57,59,0.010270196
57,60,0
57,61,0.018430369
57,62,0.570981646
57,63,0.074151005
57,64,0.049214896
57,65,0
57,66,0.047628578
57,67,0.003123605
57,68,0.018613335
57,69,0.340558148
57,70,0
57,71,0
57,72,0.254114305
57,73,0.123147784
57,74,0.031046617
57,75,0.382531402
57,76,0.039882125
57,77,0.310757966
57,78,0.371875492
57,79,0.475863371
57,80,0.231437766
57,81,1
57,82,0.452166171
57,83,0.65299597
57,84,0.163369565
57,85,0.131031943
57,86,0.083670261
57,87,0.25221291
57,88,0.051388371
57,89,0.601232225
57,90,0.99259675
58,1,0.238408089
58,2,0.113331915
58,3,0.044391667
58,4,0.486933555
58,5,0
58,6,0
58,7,0.123749828
58,8,0.031386094
58,9,0.993448358
58,10,0.519936749
58,11,0.891971107
58,12,0.594043964
58,13,0
58,14,0.078570719
58,15,0.478700617
58,16,0.692802948
58,17,0
58,18,0.166973398
58,19,0.194970351
58,20,0
58,21,0.056886617
58,22,0.04605855
58,23,0.046476337
58,24,0.38918036
58,25,0
58,26,0
58,27,0.926059209
58,28,0.799308249
58,29,0
58,30,0.388593075
58,31,0.162749781
58,32,0.117132128
58,33,0
58,34,0.363080642
58,35,0
58,36,0.383906294
58,37,0
58,38,0
58,39,0.003572917
58,40,0.177943171
58,41,0.019277919
58,42,0.170421535
58,43,0
58,44,0.194502115
58,45,0.119747662
58,46,0
58,47,0.100272962
58,48,0
58,49,0
58,50,0.297403192
58,51,0
58,52,0.100237282
58,53,0.012948932
58,54,0
58,55,0
58,56,0.246382229
58,57,0.063942965
58,58,0
58,59,0.058787544
58,60,0
58,61,0
58,62,0.216117325
58,63,0.04782645
58,64,0.058488173
58,65,0
58,66,0.040365214
58,67,0
58,68,0
58,69,0.254249038
58,70,0
58,71,0
58,72,0.180948514
58,73,0.093694738
58,74,0.067552289
58,75,0.265398289
58,76,0
58,77,0.125535008
58,78,0.336427945
58,79,0.432668752
58,80,0.143738521
58,81,1
58,82,0.313030921
58,83,0.736721775
58,84,0.10089297
58,85,0.129660053
58,86,0.065616006
58,87,0.202820249
58,88,0.050351737
58,89,0.634261532
58,90,0.957089814
59,1,0.230547963
59,2,0.075798313
59,3,0.041470088
59,4,0.438588391
59,5,0
59,6,0
59,7,0.072978666
59,8,0
59,9,0.717442064
59,10,0.53131665
59,11,0.963483669
59,12,0.4589248
59,13,0
59,14,0.089697211
59,15,0.24392286
59,16,0.513872072
59,17,0
59,18,0.199203984
59,19,0.172327137
59,20,0
59,21,0.057707274
59,22,0.087752826
59,23,0.070356829
59,24,0.513794361
59,25,0
59,26,0
59,27,0.769129536
59,28,0.642836522
59,29,0
59,30,0.376940429
59,31,0.114638616
59,32,0.119743916
59,33,0.032503109
59,34,0.400515901
59,35,0
59,36,0.378544049
59,37,0
59,38,0
59,39,0.060388784
59,40,0.188517066
59,41,0.013164222
59,42,0.174504919
59,43,0
59,44,0.164006417
59,45,0.0828393
59,46,0.04670715
59,47,0.147437595
59,48,0
59,49,0
59,50,0.239982222
59,51,0
59,52,0.137383804
59,53,0
59,54,0
59,55,0
59,56,0.236909858
59,57,0.103970576
59,58,0
59,59,0.057450537
59,60,0
59,61,0
59,62,0.172913429
59,63,0.05306259
59,64,0.064160338
59,65,0
59,66,0.049652474
59,67,0
59,68,0
59,69,0.164370691
59,70,0
59,71,0
59,72,0.153079671
59,73,0.114247042
59,74,0.065458013
59,75,0.115315242
59,76,0
59,77,0.064220225
59,78,0.195831209
59,79,0.419207744
59,80,0.082131167
59,81,0.812966079
59,82,0.190728316
59,83,0.746360568
59,84,0.067553815
59,85,0.115712767
59,86,0.078186873
59,87,0.141573424
59,88,0.025617187
59,89,0.80548508
59,90,0.72978338
60,1,0.218423936
60,2,0.033393376
60,3,0.04898398
60,4,0.473082257
60,5,0
60,6,0.039142678
60,7,0.082642002
60,8,0
60,9,0.411052397
60,10,0.686748184
60,11,0.912291146
60,12,0.339931696
60,13,0
60,14,0.080753698
60,15,0.043421964
60,16,0.49771539
60,17,0
60,18,0.1163159
60,19,0.177155761
60,20,0
60,21,0.05312417
60,22,0.154993904
60,23,0.109635003
60,24,0.541303838
60,25,0
60,26,0
60,27,0.573508661
60,28,0.493378855
60,29,0
60,30,0.389545496
60,31,0.120435919
60,32,0.135641146
60,33,0.056631931
60,34,0.405003743
60,35,0
60,36,0.421449018
60,37,0.004669611
60,38,0.013621877
60,39,0
60,40,0.214080195
60,41,0.049793603
60,42,0.161647237
60,43,0
60,44,0.319916264
60,45,0.117452557
60,46,0.044689468
60,47,0.1486372
60,48,0.028348539
60,49,0
60,50,0.230613964
60,51,0
60,52,0.213672323
60,53,0
60,54,0
60,55,0
60,56,0.217954096
60,57,0.124321492
60,58,0
60,59,0.073769187
60,60,0
60,61,0
60,62,0.194762124
60,63,0.063714326
60,64,0.052125561
60,65,0
60,66,0.055156196
60,67,0
60,68,0
60,69,0.120462304
60,70,0
60,71,0
60,72,0.136706726
60,73,0.092685071
60,74,0.060915749
60,75,0.097420812
60,76,0
60,77,0.05112804
60,78,0.117217359
60,79,0.38661199
60,80,0.072050212
60,81,0.611850941
60,82,0.208775808
60,83,0.501303333
60,84,0.061708995
60,85,0.070239124
60,86,0.108249927
60,87,0.084340321
60,88,0
60,89,0.91467015
60,90,0.510538455
61,1,0.177327246
61,2,0
61,3,0.058934886
61,4,0.575464439
61,5,0
61,6,0.041494657
61,7,0.125081962
61,8,0
61,9,0.272336501
61,10,0.711160024
61,11,0.932126374
61,12,0.467972781
61,13,0
61,14,0.068216503
61,15,0.261873126
61,16,0.411461783
61,17,0
61,18,0.191955276
61,19,0.29583333
61,20,0
61,21,0.05872786
61,22,0.223844657
61,23,0.129172984
61,24,0.565840497
61,25,0
61,26,0
61,27,0.893416109
61,28,0.389796959
61,29,0
61,30,0.265073951
61,31,0.087802048
61,32,0.190034785
61,33,0.042126314
61,34,0.412130572
61,35,0
61,36,0.539025775
61,37,0
61,38,0.024062066
61,39,0.006610929
61,40,0.231384832
61,41,0.102267761
61,42,0.15764967
61,43,0
61,44,0.144993619
61,45,0.214441512
61,46,0.003123605
61,47,0.303114656
61,48,0.029395815
61,49,0
61,50,0.227330155
61,51,0
61,52,0.292120073
61,53,0
61,54,0
61,55,0
61,56,0.202558045
61,57,0.130262879
61,58,0
61,59,0.062298271
61,60,0
61,61,0
61,62,0.250343465
61,63,0.07708844
61,64,0.042098227
61,65,0
61,66,0.030243422
61,67,0
61,68,0
61,69,0.132533735
61,70,0
61,71,0
61,72,0.45935098
61,73,0.075906494
61,74,0.099674464
61,75,0.030682927
61,76,0
61,77,0.030760339
61,78,0.107135642
61,79,0.406638434
61,80,0.029029593
61,81,0.430770578
61,82,0.178845325
61,83,0.53208748
61,84,0.067770356
61,85,0.11367892
61,86,0.159223451
61,87,0.041582786
61,88,0
61,89,0.845399611
61,90,0.507300062
62,1,0.121336085
62,2,0
62,3,0.075456676
62,4,0.563220774
62,5,0
62,6,0.046081306
62,7,0.126586031
62,8,0
62,9,0.245457382
62,10,0.895950861
62,11,0.956429176
62,12,0.506351119
62,13,0
62,14,0.056296417
62,15,0.226762594
62,16,0.344521693
62,17,0.035125009
62,18,0.188425198
62,19,0.388951745
62,20,0
62,21,0.073483163
62,22,0.226591804
62,23,0.193723211
62,24,0.72394673
62,25,0
62,26,0
62,27,0.996042716
62,28,0.334380039
62,29,0
62,30,0.288506396
62,31,0.097186
62,32,0.206983012
62,33,0.028779034
62,34,0.399149153
62,35,0
62,36,0.57177002
62,37,0.007951373
62,38,0.032470802
62,39,0.130635255
62,40,0.616946827
62,41,0.118656082
62,42,0.278903477
62,43,0
62,44,0.115890015
62,45,0.071615309
62,46,0
62,47,0.255228514
62,48,0.011475697
62,49,0
62,50,0.257750149
62,51,0
62,52,0.313890601
62,53,0
62,54,0
62,55,0.062424109
62,56,0.222356348
62,57,0.091859833
62,58,0.010450435
62,59,0.05043624
62,60,0
62,61,0.003104975
62,62,0.17983027
62,63,0.082748484
62,64,0.031753439
62,65,0
62,66,0.010154694
62,67,0
62,68,0
62,69,0.10494677
62,70,0
62,71,0
62,72,0.415169417
62,73,0.054155988
62,74,0.102070357
62,75,0
62,76,0
62,77,0
62,78,0.099794057
62,79,0.396179474
62,80,0.023151212
62,81,0.383624263
62,82,0.164053805
62,83,0.646975342
62,84,0.064199724
62,85,0.116700626
62,86,0.183043989
62,87,0
62,88,0
62,89,0.834426185
62,90,0.50188807
63,1,0.097170502
63,2,0
63,3,0.091814802
63,4,0.671162001
63,5,0
63,6,0.049200403
63,7,0.064343224
63,8,0
63,9,0.228831735
63,10,0.901437495
63,11,0.993603929
63,12,0.502260976
63,13,0
63,14,0
63,15,0.271126166
63,16,0.326805707
63,17,0.04679106
63,18,0.193119785
63,19,0.467403169
63,20,0
63,21,0.087557127
63,22,0.21775583
63,23,0.33712444
63,24,0.845596596
63,25,0.024550071
63,26,0
63,27,1
63,28,0.288513994
63,29,0.006920923
63,30,0.304794804
63,31,0.158608233
63,32,0.203201577
63,33,0
63,34,0.419598092
63,35,0.035104556
63,36,0.477030552
63,37,0
63,38,0.057743217
63,39,0.005632077
63,40,0.142163494
63,41,0.181919576
63,42,0.268093056
63,43,0
63,44,0.322408788
63,45,0.113049295
63,46,0.010041087
63,47,0.054889145
63,48,0.062971481
63,49,0
63,50,0.270933425
63,51,0.045823266
63,52,0.416735194
63,53,0
63,54,0
63,55,0.136160907
63,56,0.247880401
63,57,0.122397267
63,58,0.046645471
63,59,0.046777901
63,60,0
63,61,0.006284693
63,62,0.145846282
63,63,0.068378114
63,64,0.061410812
63,65,0
63,66,0
63,67,0
63,68,0.003275333
63,69,0.083907747
63,70,0
63,71,0
63,72,0.31456446
63,73,0.006494562
63,74,0.081690677
63,75,0
63,76,0
63,77,0
63,78,0.11402096
63,79,0.356249001
63,80,0.016149912
63,81,0.349796985
63,82,0.157129817
63,83,0.749529999
63,84,0.057850514
63,85,0.109334895
63,86,0.161706678
63,87,0
63,88,0
63,89,0.941388793
63,90,0.527992536
64,1,0.083898659
64,2,0
64,3,0.105950576
64,4,0.883323068
64,5,0
64,6,0.047791627
64,7,0.049420994
64,8,0.026668654
64,9,0.196730616
64,10,0.769530777
64,11,0.910109061
64,12,0.567318404
64,13,0
64,14,0.019074317
64,15,0.372118995
64,16,0.382760511
64,17,0.052740395
64,18,0.186423054
64,19,0.4230671
64,20,0.025286952
64,21,0.112762083
64,22,0.245433474
64,23,0.379629207
64,24,0.948864988
64,25,0.027357235
64,26,0
64,27,1
64,28,0.22557178
64,29,0.031055742
64,30,0.295521536
64,31,0.046624935
64,32,0.193646363
64,33,0
64,34,0.861165133
64,35,0.06685379
64,36,0.203387064
64,37,0.011909945
64,38,0.073658389
64,39,0
64,40,0.051742395
64,41,0.211560688
64,42,0.166066535
64,43,0
64,44,0.095978305
64,45,0.439537359
64,46,0.099133858
64,47,0.081912938
64,48,0.043689796
64,49,0
64,50,0.281202139
64,51,0.003161088
64,52,0.457462326
64,53,0
64,54,0
64,55,0.153071586
64,56,0.26985411
64,57,0.276111019
64,58,0.048195569
64,59,0.025945906
64,60,0
64,61,0
64,62,0.01147126
64,63,0.039458394
64,64,0.063864306
64,65,0
64,66,0
64,67,0
64,68,0.00782441
64,69,0.089511675
64,70,0
64,71,0
64,72,0.387498988
64,73,0
64,74,0.092925033
64,75,0
64,76,0
64,77,0
64,78,0.116928871
64,79,0.198551635
64,80,0.007033389
64,81,0.445830539
64,82,0.136169409
64,83,0.719143099
64,84,0.043662473
64,85,0.121676779
64,86,0.170578507
64,87,0.028278589
64,88,0
64,89,0.865618836
64,90,0.583902134
65,1,0.108932352
65,2,0
65,3,0.119446814
65,4,0.908618643
65,5,0.026343522
65,6,0.096943419
65,7,0.10478319
65,8,0.065816801
65,9,0.262469016
65,10,0.667543729
65,11,0.735428536
65,12,0.720236305
65,13,0
65,14,0
65,15,0.518008372
65,16,0.603803693
65,17,0.065854708
65,18,0.150042235
65,19,0.427932779
65,20,0.065309843
65,21,0.127575324
65,22,0.266992981
65,23,0.3840989
65,24,0.946726963
65,25,0.049169876
65,26,0.017787179
65,27,1
65,28,0.165906963
65,29,0.099897076
65,30,0.290084713
65,31,0.067678028
65,32,0.097085903
65,33,0.003123605
65,34,0.803742979
65,35,0
65,36,0.179950303
65,37,0
65,38,0.073768004
65,39,0
65,40,0.106975237
65,41,0.148820365
65,42,0.065119732
65,43,0.012085865
65,44,0.287981567
65,45,0.57341369
65,46,0.07654316
65,47,0.107132794
65,48,0.017211477
65,49,0
65,50,0.172686597
65,51,0
65,52,0.341674346
65,53,0
65,54,0
65,55,0.13574868
65,56,0.239462292
65,57,0.308662913
65,58,0.04601136
65,59,0.003217873
65,60,0.044010804
65,61,0.061817647
65,62,0.040043206
65,63,0.078424931
65,64,0.06785702
65,65,0
65,66,0
65,67,0
65,68,0.011525473
65,69,0.119374679
65,70,0
65,71,0
65,72,0.602961519
65,73,0
65,74,0.072572694
65,75,0
65,76,0.003333474
65,77,0.052793389
65,78,0.157798427
65,79,0.543021894
65,80,0.067667212
65,81,0.772960916
65,82,0.151925749
65,83,0.771110405
65,84,0.044095524
65,85,0.072969192
65,86,0.282401494
65,87,0.049620059
65,88,0
65,89,0.995580514
65,90,0.596045338
66,1,0.199124151
66,2,0
66,3,0.118523947
66,4,0.737960866
66,5,0.056148348
66,6,0.107926903
66,7,0.178959917
66,8,0.087288979
66,9,0.426793303
66,10,0.561561545
66,11,0.647434343
66,12,0.97582103
66,13,0
66,14,0.024000064
66,15,0.812528776
66,16,0.866180844
66,17,0.167013546
66,18,0.721529654
66,19,0.478345709
66,20,0.164771929
66,21,0.143642835
66,22,0.260630533
66,23,0.312567076
66,24,0.786933993
66,25,0.077721482
66,26,0.045122897
66,27,1
66,28,0.116553026
66,29,0.106599654
66,30,0.19491019
66,31,0.066589866
66,32,0.033080554
66,33,0.041570552
66,34,0.795082946
66,35,0
66,36,0.361818407
66,37,0.011473142
66,38,0.032355039
66,39,0
66,40,0.027680847
66,41,0.127962802
66,42,0.109528441
66,43,0
66,44,0.318465451
66,45,0.425220943
66,46,0.089608341
66,47,0.096691199
66,48,0
66,49,0
66,50,0.136453052
66,51,0.007241006
66,52,0.331331955
66,53,0
66,54,0.013546691
66,55,0.115709607
66,56,0.18769896
66,57,0.16214402
66,58,0
66,59,0
66,60,0.055934759
66,61,0.073250376
66,62,0.132466156
66,63,0.089737287
66,64,0.018492708
66,65,0
66,66,0
66,67,0.007049088
66,68,0
66,69,0.1106784
66,70,0
66,71,0
66,72,0.692329445
66,73,0
66,74,0.089931353
66,75,0
66,76,0.091500841
66,77,0.037658397
66,78,0.320204981
66,79,0.7443177
66,80,0.15477119
66,81,1
66,82,0.210779885
66,83,0.863467249
66,84,0.00308642
66,85,0
66,86,0.359245525
66,87,0.060065265
66,88,0
66,89,1
66,90,0.649554571
67,1,0.435173672
67,2,0
67,3,0.104981372
67,4,0.846809188
67,5,0.089816474
67,6,0.111932355
67,7,0.233727052
67,8,0.094045056
67,9,0.601741059
67,10,0.655838237
67,11,0.916302265
67,12,1
67,13,0
67,14,0.034905206
67,15,0.606226817
67,16,1
67,17,0.31918313
67,18,0.429304842
67,19,0.492067221
67,20,0.315138008
67,21,0.273777466
67,22,0.534450494
67,23,0.282661273
67,24,0.572188949
67,25,0.25213007
67,26,0.049985529
67,27,0.977166612
67,28,0.08604714
67,29,0.101965866
67,30,0.139484341
67,31,0.048221961
67,32,0.01285192
67,33,0.129280478
67,34,0.862227466
67,35,0
67,36,0.245234777
67,37,0.031941939
67,38,0.014002844
67,39,0
67,40,0.195506486
67,41,0.124054022
67,42,0.053949374
67,43,0
67,44,0.291976465
67,45,0.321476331
67,46,0.096082062
67,47,0.058954706
67,48,0
67,49,0
67,50,0.119024951
67,51,0.049520707
67,52,0.173041986
67,53,0.030346257
67,54,0.006341926
67,55,0.136223955
67,56,0.177606053
67,57,0.160582075
67,58,0
67,59,0
67,60,0.18474349
67,61,0.117481509
67,62,0.121735383
67,63,0.085859972
67,64,0.193027904
67,65,0
67,66,0
67,67,0.078203214
67,68,0
67,69,0.097169142
67,70,0
67,71,0
67,72,0.778646766
67,73,0
67,74,0.14105464
67,75,0.022050573
67,76,0.112736449
67,77,0.00957828
67,78,0.385461222
67,79,0.619592923
67,80,0.26358245
67,81,1
67,82,0.250013527
67,83,0.959528642
67,84,0.052566147
67,85,0
67,86,0.270589469
67,87,0.056763857
67,88,0
67,89,1
67,90,0.746169409
68,1,0.59736417
68,2,0
68,3,0.08501484
68,4,0.700040214
68,5,0.145801327
68,6,0.105494903
68,7,0.19652539
68,8,0.104089341
68,9,0.719321241
68,10,0.869469419
68,11,0.491122057
68,12,1
68,13,0
68,14,0.053542466
68,15,0.616345296
68,16,1
68,17,0.417415876
68,18,0.397571893
68,19,0.472760394
68,20,0.489458433
68,21,0.357921647
68,22,0.688263304
68,23,0.320876711
68,24,0.524352388
68,25,0.357110402
68,26,0.06063644
68,27,0.457957029
68,28,0.0574292
68,29,0.133247811
68,30,0.148955435
68,31,0.04762858
68,32,0.039513339
68,33,0.202167385
68,34,0.660104137
68,35,0
68,36,0.403287478
68,37,0.045487511
68,38,0.040207694
68,39,0
68,40,0.287138636
68,41,0.093176127
68,42,0
68,43,0.037429111
68,44,0.267673596
68,45,0.275214338
68,46,0.18182793
68,47,0.03563421
68,48,0
68,49,0.007006204
68,50,0.140951513
68,51,0.060990764
68,52,0.13870213
68,53,0.039506223
68,54,0.041181177
68,55,0.302123262
68,56,0.245635223
68,57,0.254269159
68,58,0
68,59,0
68,60,0.1996979
68,61,0.286554298
68,62,0.127261161
68,63,0.068736861
68,64,0.308013219
68,65,0
68,66,0
68,67,0.078416023
68,68,0
68,69,0.143220177
68,70,0
68,71,0
68,72,0.770079791
68,73,0
68,74,0.1073546
68,75,0.035625394
68,76,0.133871199
68,77,0.003217873
68,78,0.34521855
68,79,0.333811002
68,80,0.4194583
68,81,0.998838769
68,82,0.236499611
68,83,0.993564101
68,84,0.109690407
68,85,0
68,86,0.048291142
68,87,0.044024186
68,88,0
68,89,1
68,90,0.588095931
